,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
train,0.423,0.625,0.215,0.123,0.782,0.782,0.425,0.125,0.215,0.123,0.623,0.872,0.782,0.782,0.215,0.215,0.123,0.125,0.123,0.123,0.123,0.213,0.213,0.213,0.2,0.782,0.723,0.782,0.1,0.423,0.215,0.213,0.123,0.213,0.123,0.123,0.123,0.123,0.412,0.321,0.213,0.623,0.623,0.623,0.412,0.623,0.623,0.213,0.213,0.127,0.215,0.123,0.123,0.213,0.412,0.321,0.623,0.623,0.623,0.623,0.412,0.623,0.213,0.123,0.412,0.412,0.623,0.412,0.623,0.623,0.623
truck,0.25,0.125,0.125,0.125,0.85,0.625,0.25,0.125,0.125,0.125,0.625,0.782,0.723,0.623,0.125,0.125,0.15,0.125,0.125,0.123,0.125,0.425,0.213,0.123,0.7,0.782,0.782,0.8,0.1,0.65,0.215,0.623,0.123,0.123,0.123,0.123,0.125,0.782,0.782,0.412,0.213,0.782,0.782,0.782,0.723,0.782,0.782,0.623,0.623,0.125,0.782,0.123,0.123,0.723,0.623,0.623,0.782,0.782,0.782,0.872,0.85,0.872,0.872,0.125,0.782,0.623,0.723,0.723,0.75,0.65,0.872
apple,0.05,0.025,0.125,0.012,0.125,0.05,0.125,0.025,0.123,0.123,0.125,0.025,0.125,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0,0.1,0.1,0.1,0.001,0.1,0.123,0.123,0.123,0.412,0.213,0.623,0.782,0.782,0.782,0.782,0.782,0.125,0.125,0.125,0.123,0.125,0.123,0.321,0.872,0.978,1,0.897,0.982,0.872,0.872,0.623,0.125,0.123,0.123,0.623,0.123,0.872,1,0.978,0.987,0.872,0.872,0.782,0.623,0.412,0.625
banana,0.001,0.001,0.001,0.012,0.012,0.001,0.05,0.001,0.025,0.012,0.123,0.001,0.012,0.123,0.025,0.05,0.123,0.012,0.025,0.012,0.123,0.123,0.123,0.123,0,0.001,0.001,0.1,0.1,0.1,0.012,0.123,0.123,0.012,0.012,0.123,0.213,0.015,0.123,0.123,0.623,0.125,0.25,0.782,0.872,0.05,0.123,0.623,0.012,0.012,0.123,0.123,0.123,0.123,0.872,0.978,0.782,0.875,1,0.625,0.782,0.123,0,0.123,0.872,0.872,0.872,0.987,0.875,1,0.875
carrot,0,0.001,0.001,0.001,0.001,0.001,0.05,0.012,0.012,0.012,0.012,0.025,0.025,0.05,0.025,0.025,0.012,0.025,0.025,0.012,0.012,0.123,0.123,0.123,0,0,0.001,0.1,0,0.1,0.123,0.123,0.123,0.213,0.123,0.123,0.123,0.05,0.123,0.123,0.123,0.123,0.123,0.123,0.412,0.123,0.872,0.872,0.782,0.213,0.782,0.123,0.123,0.123,0.123,0.412,0.652,0.65,0.872,0.978,1,0.987,0.872,0.123,0.872,0.872,0.782,0.782,0.782,0.782,1
celery,0.015,0.012,0.012,0.012,0.123,0.05,0.123,0.012,0.025,0.012,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.025,0.052,0.012,0.213,0.782,0.872,0.897,0,0,0.1,0.123,0.001,0.1,0.052,0.123,0.123,0.123,0.012,0.987,1,0.987,0.987,1,1,0.123,0.213,0.412,0.213,0.05,0.123,0.123,0.012,0.012,1,1,1,0.987,0.987,0.978,0.213,0.315,0.213,0.123,0.123,0.021,0,1,1,0.987,0.978,0.978,0.623,0.412,0.123
cherry,0,0.012,0.012,0.123,0.012,0.025,0.123,0.025,0.123,0.213,0.012,0.025,0.025,0.123,0.123,0.123,0.123,0.612,0.623,0.872,0.015,0.021,0.123,0.012,0,0,0.05,0.015,0,0.001,0.782,0.412,0.623,0.872,0.987,0.021,0.123,0.012,0.123,0.123,0.123,0.025,0.123,0.123,0.123,0.123,0.123,0.123,0.897,0.987,0.021,0.012,0.012,0.021,0.052,0.05,0.025,0.123,0.123,0.123,0.123,0.782,1,0.012,0.123,0.05,0.123,0.123,0.123,0.123,0.123
comfort,0.412,0.215,0.425,0.312,0.625,0.315,0.425,0.215,0.432,0.213,0.623,0.423,0.723,0.782,0.315,0.623,0.782,0.215,0.412,0.213,0.623,0.723,0.782,0.782,0.1,0.425,0.567,0.782,0.8,0.723,0.312,0.723,0.782,0.412,0.213,0.723,0.782,0.213,0.623,0.782,0.782,0.215,0.623,0.782,0.782,0.315,0.723,0.782,0.423,0.213,0.425,0.623,0.782,0.412,0.723,0.723,0.423,0.652,0.782,0.425,0.723,0.315,0.123,0.421,0.412,0.432,0.623,0.623,0.623,0.623,0.623
corn,0.015,0.025,0.012,0.012,0.125,0.025,0.125,0.025,0.025,0.012,0.123,0.05,0.123,0.123,0.025,0.123,0.123,0.025,0.052,0.012,0.123,0.123,0.123,0.123,0,0.05,0.1,0.2,0.001,0.1,0.025,0.123,0.123,0.123,0.012,0.123,0.412,0.123,0.412,0.723,0.872,0.65,0.872,0.897,0.982,0.125,0.412,0.623,0.123,0.012,0.65,0.123,0.782,0.782,0.897,0.978,0.897,0.978,1,0.872,0.872,0.123,0.012,0.872,0.987,0.978,0.978,0.987,0.978,1,0.978
driving,0.625,0.215,0.215,0.123,0.872,0.625,0.425,0.125,0.215,0.123,0.782,0.782,0.723,0.782,0.215,0.215,0.125,0.123,0.123,0.123,0.215,0.423,0.423,0.412,0.2,0.623,0.623,0.723,0.2,0.423,0.213,0.315,0.123,0.213,0.123,0.412,0.412,0.215,0.623,0.623,0.623,0.215,0.623,0.623,0.623,0.215,0.423,0.412,0.321,0.412,0.623,0.321,0.623,0.425,0.623,0.623,0.425,0.625,0.625,0.623,0.623,0.623,0.625,0.623,0.723,0.623,0.723,0.723,0.723,0.625,0.782
eating,0.125,0.125,0.125,0.123,0.215,0.125,0.125,0.125,0.123,0.123,0.213,0.123,0.213,0.321,0.123,0.215,0.213,0.215,0.213,0.123,0.321,0.321,0.623,0.321,0.1,0.125,0.25,0.321,0.2,0.2,0.623,0.623,0.723,0.623,0.412,0.623,0.782,0.123,0.723,0.782,0.782,0.782,0.723,0.782,0.872,0.782,0.782,0.782,0.872,0.872,0.782,0.782,0.782,0.623,0.782,0.782,0.782,0.782,0.872,0.872,0.872,0.872,0.872,0.623,0.782,0.782,0.723,0.782,0.782,0.872,0.872
efficiency,0.425,0.213,0.312,0.123,0.872,0.425,0.425,0.123,0.215,0.123,0.782,0.723,0.723,0.723,0.215,0.215,0.315,0.123,0.213,0.123,0.623,0.623,0.623,0.723,0.2,0.723,0.782,0.782,0.7,0.623,0.215,0.213,0.213,0.213,0.123,0.782,0.782,0.315,0.623,0.723,0.782,0.215,0.315,0.412,0.623,0.123,0.215,0.213,0.213,0.213,0.782,0.872,0.872,0.623,0.782,0.782,0.315,0.623,0.623,0.213,0.315,0.315,0.123,0.782,0.872,0.872,0.872,0.872,0.723,0.723,0.723
eggplant,0.012,0.872,0.623,0.872,0.012,0.782,0.782,0.987,0.978,0.872,0.012,0.123,0.123,0.123,0.978,0.872,0.723,0.987,0.872,0.872,0.012,0.123,0.123,0.012,0,0.123,0.123,0.012,0,0.012,0.782,0.123,0.123,0.213,0.123,0.012,0.012,0.012,0.123,0.123,0.123,0.123,0.123,0.025,0.012,0.123,0.123,0.123,0.123,0.012,0.012,0.012,0.012,0.123,0.012,0.012,0.123,0.012,0.012,0.123,0.012,0.023,0.012,0.012,0.012,0.012,0.123,0.123,0.012,0.012,0.012
grape,0.123,0.897,0.897,0.978,0.012,0.872,0.872,0.987,0.897,0.978,0.012,0.123,0.123,0.123,0.897,0.872,0.872,0.978,0.872,0.912,0.012,0.123,0.123,0.012,0,0.001,0,0.001,0,0.012,0.723,0.123,0.123,0.213,0.213,0.021,0.123,0.021,0.123,0.123,0.123,0.021,0.025,0.025,0.025,0.021,0.012,0.021,0.012,0.012,0.021,0.123,0.123,0.123,0.123,0.052,0.025,0.012,0.012,0.012,0.012,0,0,0.012,0.123,0.123,0.123,0.123,0.025,0.012,0.025
leisure,0.623,0.215,0.623,0.623,0.723,0.425,0.625,0.315,0.623,0.432,0.872,0.425,0.723,0.782,0.425,0.425,0.723,0.215,0.623,0.432,0.872,0.723,0.782,0.872,0.1,0.125,0.321,0.423,0.6,0.321,0.315,0.623,0.723,0.623,0.623,0.872,0.872,0.215,0.623,0.723,0.782,0.215,0.567,0.623,0.782,0.215,0.623,0.723,0.432,0.412,0.723,0.872,0.872,0.425,0.723,0.723,0.425,0.623,0.782,0.425,0.782,0.623,0.213,0.782,0.723,0.782,0.623,0.782,0.623,0.723,0.782
mushroom,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.213,0.213,0.123,0.412,0.213,0.123,0.123,0.123,0.123,0.623,0.623,0.213,0.1,0.782,0.782,0.897,0.1,0.782,0.782,0.872,0.782,0.412,0.123,0.123,0.213,0.782,0.782,0.872,0.782,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.623,0.123,0.623,0.123,0.623,0.782,0.623,0.623,0.872,0.782,0.782,0.872,0.872,0.652,0.123,0.123,0.213,0.213,0.412,0.412,0.412,0.213,0.623
peach,0,0,0,0.012,0,0,0.025,0.012,0.012,0.123,0.012,0.012,0.123,0.123,0.05,0.123,0.623,0.123,0.123,0.123,0.012,0.05,0.123,0.123,0,0,0,0.123,0,0.123,0.123,0.782,0.987,0.782,0.612,0.012,0.123,0,0.067,0.123,0.123,0.123,0.123,0.623,0.978,0.123,0.872,1,0.872,0.723,0,0,0.052,0.012,0.052,0.123,0.123,0.213,0.782,0.623,0.982,0.782,0.123,0.012,0.021,0.021,0.123,0.123,0.123,0.123,0.978
reliability,0.623,0.623,0.312,0.123,0.872,0.723,0.623,0.213,0.312,0.123,0.723,0.872,0.872,0.782,0.315,0.412,0.312,0.215,0.213,0.123,0.412,0.723,0.723,0.623,0.2,0.782,0.782,0.872,0.7,0.723,0.315,0.432,0.213,0.213,0.123,0.623,0.623,0.432,0.723,0.723,0.723,0.623,0.723,0.723,0.782,0.315,0.623,0.412,0.315,0.123,0.723,0.623,0.623,0.623,0.723,0.623,0.623,0.723,0.623,0.423,0.412,0.315,0.123,0.412,0.623,0.723,0.723,0.723,0.723,0.623,0.623
safety,0.425,0.213,0.213,0.123,0.782,0.325,0.325,0.123,0.123,0.123,0.782,0.625,0.723,0.782,0.215,0.213,0.213,0.123,0.123,0.123,0.723,0.623,0.623,0.782,0.1,0.25,0.3,0.782,0.8,0.423,0.123,0.213,0.213,0.213,0.123,0.782,0.872,0.625,0.723,0.723,0.782,0.215,0.315,0.412,0.623,0.123,0.213,0.213,0.123,0.123,0.872,0.872,0.872,0.623,0.782,0.723,0.315,0.412,0.623,0.213,0.213,0.213,0.123,0.872,0.782,0.872,0.723,0.782,0.625,0.623,0.425
sleeping,0.123,0.425,0.625,0.123,0.321,0.782,0.782,0.215,0.425,0.123,0.213,0.872,0.782,0.782,0.782,0.723,0.782,0.215,0.123,0.123,0.123,0.412,0.321,0.412,1,0.723,0.123,0.782,0.8,0.623,0.213,0.213,0.213,0.123,0.123,0.123,0.123,0.123,0.213,0.321,0.412,0.123,0.213,0.213,0.321,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.213,0.123,0.213,0.123,0.123
speed,0.872,0.425,0.625,0.412,0.782,0.625,0.423,0.215,0.315,0.213,0.782,0.625,0.623,0.623,0.215,0.215,0.123,0.215,0.215,0.213,0.623,0.213,0.321,0.213,0.1,0.25,0.25,0.212,0.1,0.2,0.215,0.123,0.123,0.312,0.412,0.412,0.412,0.123,0.213,0.213,0.213,0.125,0.125,0.213,0.125,0.125,0.213,0.213,0.213,0.623,0.321,0.412,0.321,0.213,0.412,0.412,0.213,0.315,0.321,0.215,0.412,0.623,0.782,0.723,0.782,0.782,0.723,0.723,0.623,0.425,0.782
working,0.315,0.125,0.215,0.123,0.782,0.425,0.312,0.125,0.215,0.123,0.623,0.782,0.723,0.623,0.215,0.315,0.215,0.123,0.123,0.123,0.215,0.623,0.423,0.412,0.2,0.782,0.782,0.782,0.2,0.423,0.215,0.412,0.123,0.213,0.123,0.623,0.412,0.213,0.623,0.623,0.623,0.625,0.623,0.623,0.623,0.425,0.623,0.315,0.321,0.213,0.782,0.723,0.723,0.723,0.782,0.723,0.625,0.723,0.723,0.723,0.412,0.625,0.213,0.432,0.782,0.782,0.782,0.782,0.782,0.782,0.782
